Home_Team,Away_Team,Result,Link,Season,Round,League
Monaco,Nantes,1-1,https://www.besoccer.com/match/monaco/nantes/202215483,2022,1,ligue_1
Olympique Lyonnais,Stade Brestois,1-1,https://www.besoccer.com/match/olympique-lyonnais/stade-brestois-29/202215480,2022,1,ligue_1
Troyes,PSG,1-2,https://www.besoccer.com/match/troyes/paris-saint-germain-fc/202215490,2022,1,ligue_1
Stade Rennais,Lens,1-1,https://www.besoccer.com/match/stade-rennes/lens/202215487,2022,1,ligue_1
Girondins Bordeaux,Clermont,0-2,https://www.besoccer.com/match/bordeaux/clermont-foot/202215478,2022,1,ligue_1
Nice,Stade de Reims,0-0,https://www.besoccer.com/match/nice/stade-reims/202215486,2022,1,ligue_1
Saint-Étienne,Lorient,1-1,https://www.besoccer.com/match/saint-etienne/lorient/202215488,2022,1,ligue_1
Strasbourg,Angers SCO,0-2,https://www.besoccer.com/match/strasbourg/angers-sco/202215489,2022,1,ligue_1
Metz,Lille,3-3,https://www.besoccer.com/match/metz/lillestrom/202215482,2022,1,ligue_1
Montpellier,Olympique Marseille,2-3,https://www.besoccer.com/match/montpellier-hsc/olympique-marsella/202215484,2022,1,ligue_1
Monaco,Nantes,1-1,https://www.besoccer.com/match/monaco/nantes/202215483,2022,2,ligue_1
Olympique Lyonnais,Stade Brestois,1-1,https://www.besoccer.com/match/olympique-lyonnais/stade-brestois-29/202215480,2022,2,ligue_1
Troyes,PSG,1-2,https://www.besoccer.com/match/troyes/paris-saint-germain-fc/202215490,2022,2,ligue_1
Stade Rennais,Lens,1-1,https://www.besoccer.com/match/stade-rennes/lens/202215487,2022,2,ligue_1
Girondins Bordeaux,Clermont,0-2,https://www.besoccer.com/match/bordeaux/clermont-foot/202215478,2022,2,ligue_1
Nice,Stade de Reims,0-0,https://www.besoccer.com/match/nice/stade-reims/202215486,2022,2,ligue_1
Saint-Étienne,Lorient,1-1,https://www.besoccer.com/match/saint-etienne/lorient/202215488,2022,2,ligue_1
Strasbourg,Angers SCO,0-2,https://www.besoccer.com/match/strasbourg/angers-sco/202215489,2022,2,ligue_1
Metz,Lille,3-3,https://www.besoccer.com/match/metz/lillestrom/202215482,2022,2,ligue_1
Montpellier,Olympique Marseille,2-3,https://www.besoccer.com/match/montpellier-hsc/olympique-marsella/202215484,2022,2,ligue_1
Monaco,Nantes,1-1,https://www.besoccer.com/match/monaco/nantes/202215483,2022,3,ligue_1
Olympique Lyonnais,Stade Brestois,1-1,https://www.besoccer.com/match/olympique-lyonnais/stade-brestois-29/202215480,2022,3,ligue_1
Troyes,PSG,1-2,https://www.besoccer.com/match/troyes/paris-saint-germain-fc/202215490,2022,3,ligue_1
Stade Rennais,Lens,1-1,https://www.besoccer.com/match/stade-rennes/lens/202215487,2022,3,ligue_1
Girondins Bordeaux,Clermont,0-2,https://www.besoccer.com/match/bordeaux/clermont-foot/202215478,2022,3,ligue_1
Nice,Stade de Reims,0-0,https://www.besoccer.com/match/nice/stade-reims/202215486,2022,3,ligue_1
Saint-Étienne,Lorient,1-1,https://www.besoccer.com/match/saint-etienne/lorient/202215488,2022,3,ligue_1
Strasbourg,Angers SCO,0-2,https://www.besoccer.com/match/strasbourg/angers-sco/202215489,2022,3,ligue_1
Metz,Lille,3-3,https://www.besoccer.com/match/metz/lillestrom/202215482,2022,3,ligue_1
Montpellier,Olympique Marseille,2-3,https://www.besoccer.com/match/montpellier-hsc/olympique-marsella/202215484,2022,3,ligue_1
