Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Caen,Rodez,4-0,https://www.besoccer.com/match/caen/rodez/202215979,2022,10,ligue_2,20,15,0,4,0,2,27,9,0,0,36,0,9.0,9,0,0,36,0,16,0,0,0,9,0,36,0.0,0,0,9,0,36,9.0,0.0,,
Dunkerque,Quevilly-Rouen,1-1,https://www.besoccer.com/match/dunkerque/quevilly/202215981,2022,10,ligue_2,20,15,1,1,1,15,9,0,9,0,9,9,3.0,0,9,0,9,9,11,9,0,9,0,9,9,3.0,0,9,0,9,9,3.0,3.0,,
Grenoble,Paris FC,0-4,https://www.besoccer.com/match/grenoble-foot-38/paris-sg/202215982,2022,10,ligue_2,20,15,2,0,4,19,0,0,0,9,0,36,0.0,0,0,9,0,36,1,27,9,0,0,36,0,9.0,9,0,0,36,0,0.0,9.0,,
Le Havre,Guingamp,0-0,https://www.besoccer.com/match/havre-ac/guingamp/202215983,2022,10,ligue_2,20,15,1,0,0,10,9,0,9,0,0,0,3.0,0,9,0,0,0,7,9,0,9,0,0,0,3.0,0,9,0,0,0,3.0,3.0,,
Pau FC,Nancy,2-1,https://www.besoccer.com/match/pau/nancy/202215984,2022,10,ligue_2,20,15,0,2,1,5,27,9,0,0,18,9,9.0,9,0,0,18,9,18,0,0,0,9,9,18,0.0,0,0,9,9,18,9.0,0.0,,
Toulouse,Ajaccio,2-2,https://www.besoccer.com/match/toulouse-fc/ajaccio/202215985,2022,10,ligue_2,20,15,1,2,2,6,9,0,9,0,18,18,3.0,0,9,0,18,18,13,9,0,9,0,18,18,3.0,0,9,0,18,18,3.0,3.0,,
Valenciennes,Niort,0-0,https://www.besoccer.com/match/valenciennes-afc/chamois-niortais/202215986,2022,10,ligue_2,20,15,1,0,0,14,9,0,9,0,0,0,3.0,0,9,0,0,0,9,9,0,9,0,0,0,3.0,0,9,0,0,0,3.0,3.0,,
Dijon FCO,Sochaux,1-3,https://www.besoccer.com/match/dijon-fco/sochaux/202215980,2022,10,ligue_2,20,15,2,1,3,20,0,0,0,9,9,27,0.0,0,0,9,9,27,4,27,9,0,0,27,9,9.0,9,0,0,27,9,0.0,9.0,,
Bastia,Nîmes,1-1,https://www.besoccer.com/match/bastia/nimes-olympique/202215978,2022,11,ligue_2,20,15,1,1,1,9,10,0,10,0,10,10,3.0,0,10,0,10,10,13,10,0,10,0,10,10,3.0,0,10,0,10,10,3.0,3.0,,
Amiens SC,Auxerre,1-2,https://www.besoccer.com/match/amiens-sc/auxerre/202215977,2022,11,ligue_2,20,15,2,1,2,17,0,0,0,10,10,20,0.0,0,0,10,10,20,3,30,10,0,0,20,10,9.0,10,0,0,20,10,0.0,9.0,,
Caen,Rodez,4-0,https://www.besoccer.com/match/caen/rodez/202215979,2022,11,ligue_2,20,15,0,4,0,2,30,10,0,0,40,0,9.0,10,0,0,40,0,16,0,0,0,10,0,40,0.0,0,0,10,0,40,9.0,0.0,,
Dunkerque,Quevilly-Rouen,1-1,https://www.besoccer.com/match/dunkerque/quevilly/202215981,2022,11,ligue_2,20,15,1,1,1,6,10,0,10,0,10,10,3.0,0,10,0,10,10,10,10,0,10,0,10,10,3.0,0,10,0,10,10,3.0,3.0,,
Grenoble,Paris FC,0-4,https://www.besoccer.com/match/grenoble-foot-38/paris-sg/202215982,2022,11,ligue_2,20,15,2,0,4,19,0,0,0,10,0,40,0.0,0,0,10,0,40,1,30,10,0,0,40,0,9.0,10,0,0,40,0,0.0,9.0,,
Le Havre,Guingamp,0-0,https://www.besoccer.com/match/havre-ac/guingamp/202215983,2022,11,ligue_2,20,15,1,0,0,11,10,0,10,0,0,0,3.0,0,10,0,0,0,14,10,0,10,0,0,0,3.0,0,10,0,0,0,3.0,3.0,,
Pau FC,Nancy,2-1,https://www.besoccer.com/match/pau/nancy/202215984,2022,11,ligue_2,20,15,0,2,1,5,30,10,0,0,20,10,9.0,10,0,0,20,10,18,0,0,0,10,10,20,0.0,0,0,10,10,20,9.0,0.0,,
Toulouse,Ajaccio,2-2,https://www.besoccer.com/match/toulouse-fc/ajaccio/202215985,2022,11,ligue_2,20,15,1,2,2,15,10,0,10,0,20,20,3.0,0,10,0,20,20,8,10,0,10,0,20,20,3.0,0,10,0,20,20,3.0,3.0,,
Valenciennes,Niort,0-0,https://www.besoccer.com/match/valenciennes-afc/chamois-niortais/202215986,2022,11,ligue_2,20,15,1,0,0,7,10,0,10,0,0,0,3.0,0,10,0,0,0,12,10,0,10,0,0,0,3.0,0,10,0,0,0,3.0,3.0,,
Dijon FCO,Sochaux,1-3,https://www.besoccer.com/match/dijon-fco/sochaux/202215980,2022,11,ligue_2,20,15,2,1,3,20,0,0,0,10,10,30,0.0,0,0,10,10,30,4,30,10,0,0,30,10,9.0,10,0,0,30,10,0.0,9.0,,
Bastia,Nîmes,1-1,https://www.besoccer.com/match/bastia/nimes-olympique/202215978,2022,12,ligue_2,20,15,1,1,1,12,11,0,11,0,11,11,3.0,0,11,0,11,11,8,11,0,11,0,11,11,3.0,0,11,0,11,11,3.0,3.0,,
Amiens SC,Auxerre,1-2,https://www.besoccer.com/match/amiens-sc/auxerre/202215977,2022,12,ligue_2,20,15,2,1,2,17,0,0,0,11,11,22,0.0,0,0,11,11,22,3,33,11,0,0,22,11,9.0,11,0,0,22,11,0.0,9.0,,
Caen,Rodez,4-0,https://www.besoccer.com/match/caen/rodez/202215979,2022,12,ligue_2,20,15,0,4,0,2,33,11,0,0,44,0,9.0,11,0,0,44,0,16,0,0,0,11,0,44,0.0,0,0,11,0,44,9.0,0.0,,
Dunkerque,Quevilly-Rouen,1-1,https://www.besoccer.com/match/dunkerque/quevilly/202215981,2022,12,ligue_2,20,15,1,1,1,15,11,0,11,0,11,11,3.0,0,11,0,11,11,11,11,0,11,0,11,11,3.0,0,11,0,11,11,3.0,3.0,,
Grenoble,Paris FC,0-4,https://www.besoccer.com/match/grenoble-foot-38/paris-sg/202215982,2022,12,ligue_2,20,15,2,0,4,19,0,0,0,11,0,44,0.0,0,0,11,0,44,1,33,11,0,0,44,0,9.0,11,0,0,44,0,0.0,9.0,,
Le Havre,Guingamp,0-0,https://www.besoccer.com/match/havre-ac/guingamp/202215983,2022,12,ligue_2,20,15,1,0,0,10,11,0,11,0,0,0,3.0,0,11,0,0,0,7,11,0,11,0,0,0,3.0,0,11,0,0,0,3.0,3.0,,
Pau FC,Nancy,2-1,https://www.besoccer.com/match/pau/nancy/202215984,2022,12,ligue_2,20,15,0,2,1,5,33,11,0,0,22,11,9.0,11,0,0,22,11,18,0,0,0,11,11,22,0.0,0,0,11,11,22,9.0,0.0,,
Toulouse,Ajaccio,2-2,https://www.besoccer.com/match/toulouse-fc/ajaccio/202215985,2022,12,ligue_2,20,15,1,2,2,6,11,0,11,0,22,22,3.0,0,11,0,22,22,13,11,0,11,0,22,22,3.0,0,11,0,22,22,3.0,3.0,,
Valenciennes,Niort,0-0,https://www.besoccer.com/match/valenciennes-afc/chamois-niortais/202215986,2022,12,ligue_2,20,15,1,0,0,14,11,0,11,0,0,0,3.0,0,11,0,0,0,9,11,0,11,0,0,0,3.0,0,11,0,0,0,3.0,3.0,,
Dijon FCO,Sochaux,1-3,https://www.besoccer.com/match/dijon-fco/sochaux/202215980,2022,12,ligue_2,20,15,2,1,3,20,0,0,0,11,11,33,0.0,0,0,11,11,33,4,33,11,0,0,33,11,9.0,11,0,0,33,11,0.0,9.0,,
Bastia,Nîmes,1-1,https://www.besoccer.com/match/bastia/nimes-olympique/202215978,2022,13,ligue_2,20,15,1,1,1,9,12,0,12,0,12,12,3.0,0,12,0,12,12,13,12,0,12,0,12,12,3.0,0,12,0,12,12,3.0,3.0,,
Amiens SC,Auxerre,1-2,https://www.besoccer.com/match/amiens-sc/auxerre/202215977,2022,13,ligue_2,20,15,2,1,2,17,0,0,0,12,12,24,0.0,0,0,12,12,24,3,36,12,0,0,24,12,9.0,12,0,0,24,12,0.0,9.0,,
Caen,Rodez,4-0,https://www.besoccer.com/match/caen/rodez/202215979,2022,13,ligue_2,20,15,0,4,0,2,36,12,0,0,48,0,9.0,12,0,0,48,0,16,0,0,0,12,0,48,0.0,0,0,12,0,48,9.0,0.0,,
Dunkerque,Quevilly-Rouen,1-1,https://www.besoccer.com/match/dunkerque/quevilly/202215981,2022,13,ligue_2,20,15,1,1,1,6,12,0,12,0,12,12,3.0,0,12,0,12,12,10,12,0,12,0,12,12,3.0,0,12,0,12,12,3.0,3.0,,
Grenoble,Paris FC,0-4,https://www.besoccer.com/match/grenoble-foot-38/paris-sg/202215982,2022,13,ligue_2,20,15,2,0,4,19,0,0,0,12,0,48,0.0,0,0,12,0,48,1,36,12,0,0,48,0,9.0,12,0,0,48,0,0.0,9.0,,
Le Havre,Guingamp,0-0,https://www.besoccer.com/match/havre-ac/guingamp/202215983,2022,13,ligue_2,20,15,1,0,0,11,12,0,12,0,0,0,3.0,0,12,0,0,0,14,12,0,12,0,0,0,3.0,0,12,0,0,0,3.0,3.0,,
Pau FC,Nancy,2-1,https://www.besoccer.com/match/pau/nancy/202215984,2022,13,ligue_2,20,15,0,2,1,5,36,12,0,0,24,12,9.0,12,0,0,24,12,18,0,0,0,12,12,24,0.0,0,0,12,12,24,9.0,0.0,,
Toulouse,Ajaccio,2-2,https://www.besoccer.com/match/toulouse-fc/ajaccio/202215985,2022,13,ligue_2,20,15,1,2,2,15,12,0,12,0,24,24,3.0,0,12,0,24,24,8,12,0,12,0,24,24,3.0,0,12,0,24,24,3.0,3.0,,
Valenciennes,Niort,0-0,https://www.besoccer.com/match/valenciennes-afc/chamois-niortais/202215986,2022,13,ligue_2,20,15,1,0,0,7,12,0,12,0,0,0,3.0,0,12,0,0,0,12,12,0,12,0,0,0,3.0,0,12,0,0,0,3.0,3.0,,
Dijon FCO,Sochaux,1-3,https://www.besoccer.com/match/dijon-fco/sochaux/202215980,2022,13,ligue_2,20,15,2,1,3,20,0,0,0,12,12,36,0.0,0,0,12,12,36,4,36,12,0,0,36,12,9.0,12,0,0,36,12,0.0,9.0,,
Bastia,Nîmes,1-1,https://www.besoccer.com/match/bastia/nimes-olympique/202215978,2022,14,ligue_2,20,15,1,1,1,12,13,0,13,0,13,13,3.0,0,13,0,13,13,8,13,0,13,0,13,13,3.0,0,13,0,13,13,3.0,3.0,,
Amiens SC,Auxerre,1-2,https://www.besoccer.com/match/amiens-sc/auxerre/202215977,2022,14,ligue_2,20,15,2,1,2,17,0,0,0,13,13,26,0.0,0,0,13,13,26,3,39,13,0,0,26,13,9.0,13,0,0,26,13,0.0,9.0,,
Caen,Rodez,4-0,https://www.besoccer.com/match/caen/rodez/202215979,2022,14,ligue_2,20,15,0,4,0,2,39,13,0,0,52,0,9.0,13,0,0,52,0,16,0,0,0,13,0,52,0.0,0,0,13,0,52,9.0,0.0,,
Dunkerque,Quevilly-Rouen,1-1,https://www.besoccer.com/match/dunkerque/quevilly/202215981,2022,14,ligue_2,20,15,1,1,1,15,13,0,13,0,13,13,3.0,0,13,0,13,13,11,13,0,13,0,13,13,3.0,0,13,0,13,13,3.0,3.0,,
Grenoble,Paris FC,0-4,https://www.besoccer.com/match/grenoble-foot-38/paris-sg/202215982,2022,14,ligue_2,20,15,2,0,4,19,0,0,0,13,0,52,0.0,0,0,13,0,52,1,39,13,0,0,52,0,9.0,13,0,0,52,0,0.0,9.0,,
Le Havre,Guingamp,0-0,https://www.besoccer.com/match/havre-ac/guingamp/202215983,2022,14,ligue_2,20,15,1,0,0,10,13,0,13,0,0,0,3.0,0,13,0,0,0,7,13,0,13,0,0,0,3.0,0,13,0,0,0,3.0,3.0,,
Pau FC,Nancy,2-1,https://www.besoccer.com/match/pau/nancy/202215984,2022,14,ligue_2,20,15,0,2,1,5,39,13,0,0,26,13,9.0,13,0,0,26,13,18,0,0,0,13,13,26,0.0,0,0,13,13,26,9.0,0.0,,
Toulouse,Ajaccio,2-2,https://www.besoccer.com/match/toulouse-fc/ajaccio/202215985,2022,14,ligue_2,20,15,1,2,2,6,13,0,13,0,26,26,3.0,0,13,0,26,26,13,13,0,13,0,26,26,3.0,0,13,0,26,26,3.0,3.0,,
Valenciennes,Niort,0-0,https://www.besoccer.com/match/valenciennes-afc/chamois-niortais/202215986,2022,14,ligue_2,20,15,1,0,0,14,13,0,13,0,0,0,3.0,0,13,0,0,0,9,13,0,13,0,0,0,3.0,0,13,0,0,0,3.0,3.0,,
Dijon FCO,Sochaux,1-3,https://www.besoccer.com/match/dijon-fco/sochaux/202215980,2022,14,ligue_2,20,15,2,1,3,20,0,0,0,13,13,39,0.0,0,0,13,13,39,4,39,13,0,0,39,13,9.0,13,0,0,39,13,0.0,9.0,,
Bastia,Nîmes,1-1,https://www.besoccer.com/match/bastia/nimes-olympique/202215978,2022,15,ligue_2,20,15,1,1,1,9,14,0,14,0,14,14,3.0,0,14,0,14,14,13,14,0,14,0,14,14,3.0,0,14,0,14,14,3.0,3.0,,
Amiens SC,Auxerre,1-2,https://www.besoccer.com/match/amiens-sc/auxerre/202215977,2022,15,ligue_2,20,15,2,1,2,17,0,0,0,14,14,28,0.0,0,0,14,14,28,3,42,14,0,0,28,14,9.0,14,0,0,28,14,0.0,9.0,,
Caen,Rodez,4-0,https://www.besoccer.com/match/caen/rodez/202215979,2022,15,ligue_2,20,15,0,4,0,2,42,14,0,0,56,0,9.0,14,0,0,56,0,16,0,0,0,14,0,56,0.0,0,0,14,0,56,9.0,0.0,,
Dunkerque,Quevilly-Rouen,1-1,https://www.besoccer.com/match/dunkerque/quevilly/202215981,2022,15,ligue_2,20,15,1,1,1,6,14,0,14,0,14,14,3.0,0,14,0,14,14,10,14,0,14,0,14,14,3.0,0,14,0,14,14,3.0,3.0,,
Grenoble,Paris FC,0-4,https://www.besoccer.com/match/grenoble-foot-38/paris-sg/202215982,2022,15,ligue_2,20,15,2,0,4,19,0,0,0,14,0,56,0.0,0,0,14,0,56,1,42,14,0,0,56,0,9.0,14,0,0,56,0,0.0,9.0,,
Le Havre,Guingamp,0-0,https://www.besoccer.com/match/havre-ac/guingamp/202215983,2022,15,ligue_2,20,15,1,0,0,11,14,0,14,0,0,0,3.0,0,14,0,0,0,14,14,0,14,0,0,0,3.0,0,14,0,0,0,3.0,3.0,,
Pau FC,Nancy,2-1,https://www.besoccer.com/match/pau/nancy/202215984,2022,15,ligue_2,20,15,0,2,1,5,42,14,0,0,28,14,9.0,14,0,0,28,14,18,0,0,0,14,14,28,0.0,0,0,14,14,28,9.0,0.0,,
Toulouse,Ajaccio,2-2,https://www.besoccer.com/match/toulouse-fc/ajaccio/202215985,2022,15,ligue_2,20,15,1,2,2,15,14,0,14,0,28,28,3.0,0,14,0,28,28,8,14,0,14,0,28,28,3.0,0,14,0,28,28,3.0,3.0,,
Valenciennes,Niort,0-0,https://www.besoccer.com/match/valenciennes-afc/chamois-niortais/202215986,2022,15,ligue_2,20,15,1,0,0,7,14,0,14,0,0,0,3.0,0,14,0,0,0,12,14,0,14,0,0,0,3.0,0,14,0,0,0,3.0,3.0,,
Dijon FCO,Sochaux,1-3,https://www.besoccer.com/match/dijon-fco/sochaux/202215980,2022,15,ligue_2,20,15,2,1,3,20,0,0,0,14,14,42,0.0,0,0,14,14,42,4,42,14,0,0,42,14,9.0,14,0,0,42,14,0.0,9.0,,
