Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Napoli,Venezia,2-0,https://www.besoccer.com/match/napoli/venezia/202248769,2022,5,serie_a,20,12,0,2,0,6,12,4,0,0,8,0,8.4,4,0,0,8,0,17,0,0,0,4,0,8,0.0,0,0,4,0,8,8.4,0.0,,
Roma,Fiorentina,3-1,https://www.besoccer.com/match/roma/fiorentina/202248770,2022,5,serie_a,20,12,0,3,1,8,12,4,0,0,12,4,8.4,4,0,0,12,4,19,0,0,0,4,4,12,0.0,0,0,4,4,12,8.4,0.0,,
Cagliari,Spezia,2-2,https://www.besoccer.com/match/cagliari/asd-spezia/202248765,2022,5,serie_a,20,12,1,2,2,12,4,0,4,0,8,8,2.8,0,4,0,8,8,11,4,0,4,0,8,8,2.8,0,4,0,8,8,2.8,2.8,,
Sampdoria,Milan,0-1,https://www.besoccer.com/match/sampdoria/milan/202248771,2022,5,serie_a,20,12,2,0,1,15,0,0,0,4,0,4,0.0,0,0,4,0,4,5,12,4,0,0,4,0,8.4,4,0,0,4,0,0.0,8.4,,
Hellas Verona,Sassuolo,2-3,https://www.besoccer.com/match/hellas-verona-fc/us-sassuolo-calcio/202248767,2022,6,serie_a,20,12,2,2,3,20,0,0,0,5,10,15,0.0,0,0,5,10,15,4,15,5,0,0,15,10,9.0,5,0,0,15,10,0.0,9.0,,
Inter,Genoa,4-0,https://www.besoccer.com/match/internazionale/genoa/202248768,2022,6,serie_a,20,12,0,4,0,7,15,5,0,0,20,0,9.0,5,0,0,20,0,14,0,0,0,5,0,20,0.0,0,0,5,0,20,9.0,0.0,,
Empoli,Lazio,1-3,https://www.besoccer.com/match/empoli-fc/lazio/202248766,2022,6,serie_a,20,12,2,1,3,16,0,0,0,5,5,15,0.0,0,0,5,5,15,3,15,5,0,0,15,5,9.0,5,0,0,15,5,0.0,9.0,,
Torino,Atalanta,1-2,https://www.besoccer.com/match/torino-fc/atalanta/202248772,2022,6,serie_a,20,12,2,1,2,18,0,0,0,5,5,10,0.0,0,0,5,5,10,1,15,5,0,0,10,5,9.0,5,0,0,10,5,0.0,9.0,,
Bologna,Salernitana,3-2,https://www.besoccer.com/match/bologna/salernitana-calcio-1919/202248764,2022,6,serie_a,20,12,0,3,2,2,15,5,0,0,15,10,9.0,5,0,0,15,10,13,0,0,0,5,10,15,0.0,0,0,5,10,15,9.0,0.0,,
Udinese,Juventus,2-2,https://www.besoccer.com/match/udinese/juventus-fc/202248773,2022,6,serie_a,20,12,1,2,2,12,5,0,5,0,10,10,3.0,0,5,0,10,10,11,5,0,5,0,10,10,3.0,0,5,0,10,10,3.0,3.0,,
Napoli,Venezia,2-0,https://www.besoccer.com/match/napoli/venezia/202248769,2022,6,serie_a,20,12,0,2,0,6,15,5,0,0,10,0,9.0,5,0,0,10,0,17,0,0,0,5,0,10,0.0,0,0,5,0,10,9.0,0.0,,
Roma,Fiorentina,3-1,https://www.besoccer.com/match/roma/fiorentina/202248770,2022,6,serie_a,20,12,0,3,1,8,15,5,0,0,15,5,9.0,5,0,0,15,5,19,0,0,0,5,5,15,0.0,0,0,5,5,15,9.0,0.0,,
Cagliari,Spezia,2-2,https://www.besoccer.com/match/cagliari/asd-spezia/202248765,2022,6,serie_a,20,12,1,2,2,9,5,0,5,0,10,10,3.0,0,5,0,10,10,10,5,0,5,0,10,10,3.0,0,5,0,10,10,3.0,3.0,,
Sampdoria,Milan,0-1,https://www.besoccer.com/match/sampdoria/milan/202248771,2022,6,serie_a,20,12,2,0,1,15,0,0,0,5,0,5,0.0,0,0,5,0,5,5,15,5,0,0,5,0,9.0,5,0,0,5,0,0.0,9.0,,
Hellas Verona,Sassuolo,2-3,https://www.besoccer.com/match/hellas-verona-fc/us-sassuolo-calcio/202248767,2022,7,serie_a,20,12,2,2,3,20,0,0,0,6,12,18,0.0,0,0,6,12,18,4,18,6,0,0,18,12,9.0,6,0,0,18,12,0.0,9.0,,
Inter,Genoa,4-0,https://www.besoccer.com/match/internazionale/genoa/202248768,2022,7,serie_a,20,12,0,4,0,7,18,6,0,0,24,0,9.0,6,0,0,24,0,14,0,0,0,6,0,24,0.0,0,0,6,0,24,9.0,0.0,,
Empoli,Lazio,1-3,https://www.besoccer.com/match/empoli-fc/lazio/202248766,2022,7,serie_a,20,12,2,1,3,16,0,0,0,6,6,18,0.0,0,0,6,6,18,3,18,6,0,0,18,6,9.0,6,0,0,18,6,0.0,9.0,,
Torino,Atalanta,1-2,https://www.besoccer.com/match/torino-fc/atalanta/202248772,2022,7,serie_a,20,12,2,1,2,18,0,0,0,6,6,12,0.0,0,0,6,6,12,1,18,6,0,0,12,6,9.0,6,0,0,12,6,0.0,9.0,,
Bologna,Salernitana,3-2,https://www.besoccer.com/match/bologna/salernitana-calcio-1919/202248764,2022,7,serie_a,20,12,0,3,2,2,18,6,0,0,18,12,9.0,6,0,0,18,12,13,0,0,0,6,12,18,0.0,0,0,6,12,18,9.0,0.0,,
Udinese,Juventus,2-2,https://www.besoccer.com/match/udinese/juventus-fc/202248773,2022,7,serie_a,20,12,1,2,2,9,6,0,6,0,12,12,3.0,0,6,0,12,12,10,6,0,6,0,12,12,3.0,0,6,0,12,12,3.0,3.0,,
Napoli,Venezia,2-0,https://www.besoccer.com/match/napoli/venezia/202248769,2022,7,serie_a,20,12,0,2,0,6,18,6,0,0,12,0,9.0,6,0,0,12,0,17,0,0,0,6,0,12,0.0,0,0,6,0,12,9.0,0.0,,
Roma,Fiorentina,3-1,https://www.besoccer.com/match/roma/fiorentina/202248770,2022,7,serie_a,20,12,0,3,1,8,18,6,0,0,18,6,9.0,6,0,0,18,6,19,0,0,0,6,6,18,0.0,0,0,6,6,18,9.0,0.0,,
Cagliari,Spezia,2-2,https://www.besoccer.com/match/cagliari/asd-spezia/202248765,2022,7,serie_a,20,12,1,2,2,12,6,0,6,0,12,12,3.0,0,6,0,12,12,11,6,0,6,0,12,12,3.0,0,6,0,12,12,3.0,3.0,,
Sampdoria,Milan,0-1,https://www.besoccer.com/match/sampdoria/milan/202248771,2022,7,serie_a,20,12,2,0,1,15,0,0,0,6,0,6,0.0,0,0,6,0,6,5,18,6,0,0,6,0,9.0,6,0,0,6,0,0.0,9.0,,
Hellas Verona,Sassuolo,2-3,https://www.besoccer.com/match/hellas-verona-fc/us-sassuolo-calcio/202248767,2022,8,serie_a,20,12,2,2,3,20,0,0,0,7,14,21,0.0,0,0,7,14,21,4,21,7,0,0,21,14,9.0,7,0,0,21,14,0.0,9.0,,
Inter,Genoa,4-0,https://www.besoccer.com/match/internazionale/genoa/202248768,2022,8,serie_a,20,12,0,4,0,7,21,7,0,0,28,0,9.0,7,0,0,28,0,14,0,0,0,7,0,28,0.0,0,0,7,0,28,9.0,0.0,,
Empoli,Lazio,1-3,https://www.besoccer.com/match/empoli-fc/lazio/202248766,2022,8,serie_a,20,12,2,1,3,16,0,0,0,7,7,21,0.0,0,0,7,7,21,3,21,7,0,0,21,7,9.0,7,0,0,21,7,0.0,9.0,,
Torino,Atalanta,1-2,https://www.besoccer.com/match/torino-fc/atalanta/202248772,2022,8,serie_a,20,12,2,1,2,18,0,0,0,7,7,14,0.0,0,0,7,7,14,1,21,7,0,0,14,7,9.0,7,0,0,14,7,0.0,9.0,,
Bologna,Salernitana,3-2,https://www.besoccer.com/match/bologna/salernitana-calcio-1919/202248764,2022,8,serie_a,20,12,0,3,2,2,21,7,0,0,21,14,9.0,7,0,0,21,14,13,0,0,0,7,14,21,0.0,0,0,7,14,21,9.0,0.0,,
Udinese,Juventus,2-2,https://www.besoccer.com/match/udinese/juventus-fc/202248773,2022,8,serie_a,20,12,1,2,2,12,7,0,7,0,14,14,3.0,0,7,0,14,14,11,7,0,7,0,14,14,3.0,0,7,0,14,14,3.0,3.0,,
Napoli,Venezia,2-0,https://www.besoccer.com/match/napoli/venezia/202248769,2022,8,serie_a,20,12,0,2,0,6,21,7,0,0,14,0,9.0,7,0,0,14,0,17,0,0,0,7,0,14,0.0,0,0,7,0,14,9.0,0.0,,
Roma,Fiorentina,3-1,https://www.besoccer.com/match/roma/fiorentina/202248770,2022,8,serie_a,20,12,0,3,1,8,21,7,0,0,21,7,9.0,7,0,0,21,7,19,0,0,0,7,7,21,0.0,0,0,7,7,21,9.0,0.0,,
Cagliari,Spezia,2-2,https://www.besoccer.com/match/cagliari/asd-spezia/202248765,2022,8,serie_a,20,12,1,2,2,9,7,0,7,0,14,14,3.0,0,7,0,14,14,10,7,0,7,0,14,14,3.0,0,7,0,14,14,3.0,3.0,,
Sampdoria,Milan,0-1,https://www.besoccer.com/match/sampdoria/milan/202248771,2022,8,serie_a,20,12,2,0,1,15,0,0,0,7,0,7,0.0,0,0,7,0,7,5,21,7,0,0,7,0,9.0,7,0,0,7,0,0.0,9.0,,
Hellas Verona,Sassuolo,2-3,https://www.besoccer.com/match/hellas-verona-fc/us-sassuolo-calcio/202248767,2022,9,serie_a,20,12,2,2,3,20,0,0,0,8,16,24,0.0,0,0,8,16,24,4,24,8,0,0,24,16,9.0,8,0,0,24,16,0.0,9.0,,
Inter,Genoa,4-0,https://www.besoccer.com/match/internazionale/genoa/202248768,2022,9,serie_a,20,12,0,4,0,7,24,8,0,0,32,0,9.0,8,0,0,32,0,14,0,0,0,8,0,32,0.0,0,0,8,0,32,9.0,0.0,,
Empoli,Lazio,1-3,https://www.besoccer.com/match/empoli-fc/lazio/202248766,2022,9,serie_a,20,12,2,1,3,16,0,0,0,8,8,24,0.0,0,0,8,8,24,3,24,8,0,0,24,8,9.0,8,0,0,24,8,0.0,9.0,,
Torino,Atalanta,1-2,https://www.besoccer.com/match/torino-fc/atalanta/202248772,2022,9,serie_a,20,12,2,1,2,18,0,0,0,8,8,16,0.0,0,0,8,8,16,1,24,8,0,0,16,8,9.0,8,0,0,16,8,0.0,9.0,,
Bologna,Salernitana,3-2,https://www.besoccer.com/match/bologna/salernitana-calcio-1919/202248764,2022,9,serie_a,20,12,0,3,2,2,24,8,0,0,24,16,9.0,8,0,0,24,16,13,0,0,0,8,16,24,0.0,0,0,8,16,24,9.0,0.0,,
Udinese,Juventus,2-2,https://www.besoccer.com/match/udinese/juventus-fc/202248773,2022,9,serie_a,20,12,1,2,2,9,8,0,8,0,16,16,3.0,0,8,0,16,16,10,8,0,8,0,16,16,3.0,0,8,0,16,16,3.0,3.0,,
Napoli,Venezia,2-0,https://www.besoccer.com/match/napoli/venezia/202248769,2022,9,serie_a,20,12,0,2,0,6,24,8,0,0,16,0,9.0,8,0,0,16,0,17,0,0,0,8,0,16,0.0,0,0,8,0,16,9.0,0.0,,
Roma,Fiorentina,3-1,https://www.besoccer.com/match/roma/fiorentina/202248770,2022,9,serie_a,20,12,0,3,1,8,24,8,0,0,24,8,9.0,8,0,0,24,8,19,0,0,0,8,8,24,0.0,0,0,8,8,24,9.0,0.0,,
Cagliari,Spezia,2-2,https://www.besoccer.com/match/cagliari/asd-spezia/202248765,2022,9,serie_a,20,12,1,2,2,12,8,0,8,0,16,16,3.0,0,8,0,16,16,11,8,0,8,0,16,16,3.0,0,8,0,16,16,3.0,3.0,,
Sampdoria,Milan,0-1,https://www.besoccer.com/match/sampdoria/milan/202248771,2022,9,serie_a,20,12,2,0,1,15,0,0,0,8,0,8,0.0,0,0,8,0,8,5,24,8,0,0,8,0,9.0,8,0,0,8,0,0.0,9.0,,
Hellas Verona,Sassuolo,2-3,https://www.besoccer.com/match/hellas-verona-fc/us-sassuolo-calcio/202248767,2022,10,serie_a,20,12,2,2,3,20,0,0,0,9,18,27,0.0,0,0,9,18,27,4,27,9,0,0,27,18,9.0,9,0,0,27,18,0.0,9.0,,
Inter,Genoa,4-0,https://www.besoccer.com/match/internazionale/genoa/202248768,2022,10,serie_a,20,12,0,4,0,7,27,9,0,0,36,0,9.0,9,0,0,36,0,14,0,0,0,9,0,36,0.0,0,0,9,0,36,9.0,0.0,,
Empoli,Lazio,1-3,https://www.besoccer.com/match/empoli-fc/lazio/202248766,2022,10,serie_a,20,12,2,1,3,16,0,0,0,9,9,27,0.0,0,0,9,9,27,3,27,9,0,0,27,9,9.0,9,0,0,27,9,0.0,9.0,,
Torino,Atalanta,1-2,https://www.besoccer.com/match/torino-fc/atalanta/202248772,2022,10,serie_a,20,12,2,1,2,18,0,0,0,9,9,18,0.0,0,0,9,9,18,1,27,9,0,0,18,9,9.0,9,0,0,18,9,0.0,9.0,,
Bologna,Salernitana,3-2,https://www.besoccer.com/match/bologna/salernitana-calcio-1919/202248764,2022,10,serie_a,20,12,0,3,2,2,27,9,0,0,27,18,9.0,9,0,0,27,18,13,0,0,0,9,18,27,0.0,0,0,9,18,27,9.0,0.0,,
Udinese,Juventus,2-2,https://www.besoccer.com/match/udinese/juventus-fc/202248773,2022,10,serie_a,20,12,1,2,2,12,9,0,9,0,18,18,3.0,0,9,0,18,18,11,9,0,9,0,18,18,3.0,0,9,0,18,18,3.0,3.0,,
Napoli,Venezia,2-0,https://www.besoccer.com/match/napoli/venezia/202248769,2022,10,serie_a,20,12,0,2,0,6,27,9,0,0,18,0,9.0,9,0,0,18,0,17,0,0,0,9,0,18,0.0,0,0,9,0,18,9.0,0.0,,
