Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Dynamo Dresden,Ingolstadt 04,3-0,https://www.besoccer.com/match/sg-dynamo-dresden/fc-ingolstadt-04/202216080,2022,11,2_liga,18,13,0,3,0,1,30,10,0,0,30,0,9.0,10,0,0,30,0,15,0,0,0,10,0,30,0.0,0,0,10,0,30,9.0,0.0,,
Hansa Rostock,Karlsruher SC,1-3,https://www.besoccer.com/match/hansa-rostock/karlsruher-sc/202216083,2022,11,2_liga,18,13,2,1,3,14,0,0,0,10,10,30,0.0,0,0,10,10,30,3,30,10,0,0,30,10,9.0,10,0,0,30,10,0.0,9.0,,
Werder Bremen,Hannover 96,1-1,https://www.besoccer.com/match/werder-bremen/hannover-96/202216063,2022,11,2_liga,18,13,1,1,1,11,10,0,10,0,10,10,3.0,0,10,0,10,10,7,10,0,10,0,10,10,3.0,0,10,0,10,10,3.0,3.0,,
FC St. Pauli,Holstein Kiel,3-0,https://www.besoccer.com/match/st-pauli/holstein-kiel/202216072,2022,11,2_liga,18,13,0,3,0,5,30,10,0,0,30,0,9.0,10,0,0,30,0,13,0,0,0,10,0,30,0.0,0,0,10,0,30,9.0,0.0,,
Nürnberg,Erzgebirge Aue,0-0,https://www.besoccer.com/match/fc-nurnberg/fc-erzgebirge-aue/202216073,2022,11,2_liga,18,13,1,0,0,8,10,0,10,0,0,0,3.0,0,10,0,0,0,12,10,0,10,0,0,0,3.0,0,10,0,0,0,3.0,3.0,,
Sandhausen,Fortuna Düsseldorf,0-2,https://www.besoccer.com/match/sv-sandhausen/fortuna-dusseldorf/202216077,2022,11,2_liga,18,13,2,0,2,16,0,0,0,10,0,20,0.0,0,0,10,0,20,2,30,10,0,0,20,0,9.0,10,0,0,20,0,0.0,9.0,,
Schalke 04,Hamburger SV,1-3,https://www.besoccer.com/match/schalke-04/hamburger-sv/202216059,2022,12,2_liga,18,13,2,1,3,18,0,0,0,11,11,33,0.0,0,0,11,11,33,6,33,11,0,0,33,11,9.0,11,0,0,33,11,0.0,9.0,,
Darmstadt 98,Jahn Regensburg,0-2,https://www.besoccer.com/match/darmstadt-98/ssv-jahn-regensburg/202216067,2022,12,2_liga,18,13,2,0,2,17,0,0,0,11,0,22,0.0,0,0,11,0,22,4,33,11,0,0,22,0,9.0,11,0,0,22,0,0.0,9.0,,
Heidenheim,Paderborn,0-0,https://www.besoccer.com/match/heidenheim/paderborn/202216070,2022,12,2_liga,18,13,1,0,0,9,11,0,11,0,0,0,3.0,0,11,0,0,0,10,11,0,11,0,0,0,3.0,0,11,0,0,0,3.0,3.0,,
Dynamo Dresden,Ingolstadt 04,3-0,https://www.besoccer.com/match/sg-dynamo-dresden/fc-ingolstadt-04/202216080,2022,12,2_liga,18,13,0,3,0,1,33,11,0,0,33,0,9.0,11,0,0,33,0,15,0,0,0,11,0,33,0.0,0,0,11,0,33,9.0,0.0,,
Hansa Rostock,Karlsruher SC,1-3,https://www.besoccer.com/match/hansa-rostock/karlsruher-sc/202216083,2022,12,2_liga,18,13,2,1,3,14,0,0,0,11,11,33,0.0,0,0,11,11,33,3,33,11,0,0,33,11,9.0,11,0,0,33,11,0.0,9.0,,
Werder Bremen,Hannover 96,1-1,https://www.besoccer.com/match/werder-bremen/hannover-96/202216063,2022,12,2_liga,18,13,1,1,1,8,11,0,11,0,11,11,3.0,0,11,0,11,11,12,11,0,11,0,11,11,3.0,0,11,0,11,11,3.0,3.0,,
FC St. Pauli,Holstein Kiel,3-0,https://www.besoccer.com/match/st-pauli/holstein-kiel/202216072,2022,12,2_liga,18,13,0,3,0,5,33,11,0,0,33,0,9.0,11,0,0,33,0,13,0,0,0,11,0,33,0.0,0,0,11,0,33,9.0,0.0,,
Nürnberg,Erzgebirge Aue,0-0,https://www.besoccer.com/match/fc-nurnberg/fc-erzgebirge-aue/202216073,2022,12,2_liga,18,13,1,0,0,11,11,0,11,0,0,0,3.0,0,11,0,0,0,7,11,0,11,0,0,0,3.0,0,11,0,0,0,3.0,3.0,,
Sandhausen,Fortuna Düsseldorf,0-2,https://www.besoccer.com/match/sv-sandhausen/fortuna-dusseldorf/202216077,2022,12,2_liga,18,13,2,0,2,16,0,0,0,11,0,22,0.0,0,0,11,0,22,2,33,11,0,0,22,0,9.0,11,0,0,22,0,0.0,9.0,,
Schalke 04,Hamburger SV,1-3,https://www.besoccer.com/match/schalke-04/hamburger-sv/202216059,2022,13,2_liga,18,13,2,1,3,18,0,0,0,12,12,36,0.0,0,0,12,12,36,6,36,12,0,0,36,12,9.0,12,0,0,36,12,0.0,9.0,,
Darmstadt 98,Jahn Regensburg,0-2,https://www.besoccer.com/match/darmstadt-98/ssv-jahn-regensburg/202216067,2022,13,2_liga,18,13,2,0,2,17,0,0,0,12,0,24,0.0,0,0,12,0,24,4,36,12,0,0,24,0,9.0,12,0,0,24,0,0.0,9.0,,
Heidenheim,Paderborn,0-0,https://www.besoccer.com/match/heidenheim/paderborn/202216070,2022,13,2_liga,18,13,1,0,0,10,12,0,12,0,0,0,3.0,0,12,0,0,0,9,12,0,12,0,0,0,3.0,0,12,0,0,0,3.0,3.0,,
Dynamo Dresden,Ingolstadt 04,3-0,https://www.besoccer.com/match/sg-dynamo-dresden/fc-ingolstadt-04/202216080,2022,13,2_liga,18,13,0,3,0,1,36,12,0,0,36,0,9.0,12,0,0,36,0,15,0,0,0,12,0,36,0.0,0,0,12,0,36,9.0,0.0,,
Hansa Rostock,Karlsruher SC,1-3,https://www.besoccer.com/match/hansa-rostock/karlsruher-sc/202216083,2022,13,2_liga,18,13,2,1,3,14,0,0,0,12,12,36,0.0,0,0,12,12,36,3,36,12,0,0,36,12,9.0,12,0,0,36,12,0.0,9.0,,
Werder Bremen,Hannover 96,1-1,https://www.besoccer.com/match/werder-bremen/hannover-96/202216063,2022,13,2_liga,18,13,1,1,1,11,12,0,12,0,12,12,3.0,0,12,0,12,12,7,12,0,12,0,12,12,3.0,0,12,0,12,12,3.0,3.0,,
FC St. Pauli,Holstein Kiel,3-0,https://www.besoccer.com/match/st-pauli/holstein-kiel/202216072,2022,13,2_liga,18,13,0,3,0,5,36,12,0,0,36,0,9.0,12,0,0,36,0,13,0,0,0,12,0,36,0.0,0,0,12,0,36,9.0,0.0,,
Nürnberg,Erzgebirge Aue,0-0,https://www.besoccer.com/match/fc-nurnberg/fc-erzgebirge-aue/202216073,2022,13,2_liga,18,13,1,0,0,8,12,0,12,0,0,0,3.0,0,12,0,0,0,12,12,0,12,0,0,0,3.0,0,12,0,0,0,3.0,3.0,,
Sandhausen,Fortuna Düsseldorf,0-2,https://www.besoccer.com/match/sv-sandhausen/fortuna-dusseldorf/202216077,2022,13,2_liga,18,13,2,0,2,16,0,0,0,12,0,24,0.0,0,0,12,0,24,2,36,12,0,0,24,0,9.0,12,0,0,24,0,0.0,9.0,,
