Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Jong AZ,Almere City,2-1,https://www.besoccer.com/match/az-alkmaar-sub23/almere-city/20222640,2022,6,eerste_divisie,20,15,0,2,1,5,15,5,0,0,10,5,9.0,5,0,0,10,5,15,0,0,0,5,5,10,0.0,0,0,5,5,10,9.0,0.0,,
Jong Utrecht,MVV Maastricht,0-1,https://www.besoccer.com/match/jong-utrecht/mvv/20222641,2022,6,eerste_divisie,20,15,2,0,1,20,0,0,0,5,0,5,0.0,0,0,5,0,5,2,15,5,0,0,5,0,9.0,5,0,0,5,0,0.0,9.0,,
Den Bosch,Helmond Sport,2-0,https://www.besoccer.com/match/fc-den-bosch/helmond-sport/20222632,2022,7,eerste_divisie,20,15,0,2,0,6,18,6,0,0,12,0,9.0,6,0,0,12,0,17,0,0,0,6,0,12,0.0,0,0,6,0,12,9.0,0.0,,
Dordrecht,Jong PSV,1-1,https://www.besoccer.com/match/fc-dordrecht/jong-psv/20222633,2022,7,eerste_divisie,20,15,1,1,1,10,6,0,6,0,6,6,3.0,0,6,0,6,6,12,6,0,6,0,6,6,3.0,0,6,0,6,6,3.0,3.0,,
FC Eindhoven,FC Volendam,2-2,https://www.besoccer.com/match/fc-eindhoven/fc-volendam/20222634,2022,7,eerste_divisie,20,15,1,2,2,14,6,0,6,0,12,12,3.0,0,6,0,12,12,8,6,0,6,0,12,12,3.0,0,6,0,12,12,3.0,3.0,,
Excelsior,TOP Oss,0-1,https://www.besoccer.com/match/excelsior/fc-oss/20222635,2022,7,eerste_divisie,20,15,2,0,1,19,0,0,0,6,0,6,0.0,0,0,6,0,6,1,18,6,0,0,6,0,9.0,6,0,0,6,0,0.0,9.0,,
SC Telstar,Emmen,1-1,https://www.besoccer.com/match/stormvogels-telstar/emmen/20222636,2022,7,eerste_divisie,20,15,1,1,1,9,6,0,6,0,6,6,3.0,0,6,0,6,6,11,6,0,6,0,6,6,3.0,0,6,0,6,6,3.0,3.0,,
De Graafschap,Roda JC,0-3,https://www.besoccer.com/match/graafschap/roda-jc/20222637,2022,7,eerste_divisie,20,15,2,0,3,18,0,0,0,6,0,18,0.0,0,0,6,0,18,3,18,6,0,0,18,0,9.0,6,0,0,18,0,0.0,9.0,,
ADO Den Haag,Jong Ajax,2-0,https://www.besoccer.com/match/ado-den-haag/jong-ajax/20222638,2022,7,eerste_divisie,20,15,0,2,0,4,18,6,0,0,12,0,9.0,6,0,0,12,0,16,0,0,0,6,0,12,0.0,0,0,6,0,12,9.0,0.0,,
VVV Venlo,NAC Breda,2-2,https://www.besoccer.com/match/vvv/nac-breda/20222639,2022,7,eerste_divisie,20,15,1,2,2,13,6,0,6,0,12,12,3.0,0,6,0,12,12,7,6,0,6,0,12,12,3.0,0,6,0,12,12,3.0,3.0,,
Jong AZ,Almere City,2-1,https://www.besoccer.com/match/az-alkmaar-sub23/almere-city/20222640,2022,7,eerste_divisie,20,15,0,2,1,5,18,6,0,0,12,6,9.0,6,0,0,12,6,15,0,0,0,6,6,12,0.0,0,0,6,6,12,9.0,0.0,,
Jong Utrecht,MVV Maastricht,0-1,https://www.besoccer.com/match/jong-utrecht/mvv/20222641,2022,7,eerste_divisie,20,15,2,0,1,20,0,0,0,6,0,6,0.0,0,0,6,0,6,2,18,6,0,0,6,0,9.0,6,0,0,6,0,0.0,9.0,,
Den Bosch,Helmond Sport,2-0,https://www.besoccer.com/match/fc-den-bosch/helmond-sport/20222632,2022,8,eerste_divisie,20,15,0,2,0,6,21,7,0,0,14,0,9.0,7,0,0,14,0,17,0,0,0,7,0,14,0.0,0,0,7,0,14,9.0,0.0,,
Dordrecht,Jong PSV,1-1,https://www.besoccer.com/match/fc-dordrecht/jong-psv/20222633,2022,8,eerste_divisie,20,15,1,1,1,11,7,0,7,0,7,7,3.0,0,7,0,7,7,9,7,0,7,0,7,7,3.0,0,7,0,7,7,3.0,3.0,,
FC Eindhoven,FC Volendam,2-2,https://www.besoccer.com/match/fc-eindhoven/fc-volendam/20222634,2022,8,eerste_divisie,20,15,1,2,2,7,7,0,7,0,14,14,3.0,0,7,0,14,14,13,7,0,7,0,14,14,3.0,0,7,0,14,14,3.0,3.0,,
Excelsior,TOP Oss,0-1,https://www.besoccer.com/match/excelsior/fc-oss/20222635,2022,8,eerste_divisie,20,15,2,0,1,19,0,0,0,7,0,7,0.0,0,0,7,0,7,1,21,7,0,0,7,0,9.0,7,0,0,7,0,0.0,9.0,,
SC Telstar,Emmen,1-1,https://www.besoccer.com/match/stormvogels-telstar/emmen/20222636,2022,8,eerste_divisie,20,15,1,1,1,12,7,0,7,0,7,7,3.0,0,7,0,7,7,10,7,0,7,0,7,7,3.0,0,7,0,7,7,3.0,3.0,,
De Graafschap,Roda JC,0-3,https://www.besoccer.com/match/graafschap/roda-jc/20222637,2022,8,eerste_divisie,20,15,2,0,3,18,0,0,0,7,0,21,0.0,0,0,7,0,21,3,21,7,0,0,21,0,9.0,7,0,0,21,0,0.0,9.0,,
ADO Den Haag,Jong Ajax,2-0,https://www.besoccer.com/match/ado-den-haag/jong-ajax/20222638,2022,8,eerste_divisie,20,15,0,2,0,4,21,7,0,0,14,0,9.0,7,0,0,14,0,16,0,0,0,7,0,14,0.0,0,0,7,0,14,9.0,0.0,,
VVV Venlo,NAC Breda,2-2,https://www.besoccer.com/match/vvv/nac-breda/20222639,2022,8,eerste_divisie,20,15,1,2,2,8,7,0,7,0,14,14,3.0,0,7,0,14,14,14,7,0,7,0,14,14,3.0,0,7,0,14,14,3.0,3.0,,
Jong AZ,Almere City,2-1,https://www.besoccer.com/match/az-alkmaar-sub23/almere-city/20222640,2022,8,eerste_divisie,20,15,0,2,1,5,21,7,0,0,14,7,9.0,7,0,0,14,7,15,0,0,0,7,7,14,0.0,0,0,7,7,14,9.0,0.0,,
Jong Utrecht,MVV Maastricht,0-1,https://www.besoccer.com/match/jong-utrecht/mvv/20222641,2022,8,eerste_divisie,20,15,2,0,1,20,0,0,0,7,0,7,0.0,0,0,7,0,7,2,21,7,0,0,7,0,9.0,7,0,0,7,0,0.0,9.0,,
Den Bosch,Helmond Sport,2-0,https://www.besoccer.com/match/fc-den-bosch/helmond-sport/20222632,2022,9,eerste_divisie,20,15,0,2,0,6,24,8,0,0,16,0,9.0,8,0,0,16,0,17,0,0,0,8,0,16,0.0,0,0,8,0,16,9.0,0.0,,
Dordrecht,Jong PSV,1-1,https://www.besoccer.com/match/fc-dordrecht/jong-psv/20222633,2022,9,eerste_divisie,20,15,1,1,1,10,8,0,8,0,8,8,3.0,0,8,0,8,8,12,8,0,8,0,8,8,3.0,0,8,0,8,8,3.0,3.0,,
FC Eindhoven,FC Volendam,2-2,https://www.besoccer.com/match/fc-eindhoven/fc-volendam/20222634,2022,9,eerste_divisie,20,15,1,2,2,14,8,0,8,0,16,16,3.0,0,8,0,16,16,8,8,0,8,0,16,16,3.0,0,8,0,16,16,3.0,3.0,,
Excelsior,TOP Oss,0-1,https://www.besoccer.com/match/excelsior/fc-oss/20222635,2022,9,eerste_divisie,20,15,2,0,1,19,0,0,0,8,0,8,0.0,0,0,8,0,8,1,24,8,0,0,8,0,9.0,8,0,0,8,0,0.0,9.0,,
SC Telstar,Emmen,1-1,https://www.besoccer.com/match/stormvogels-telstar/emmen/20222636,2022,9,eerste_divisie,20,15,1,1,1,9,8,0,8,0,8,8,3.0,0,8,0,8,8,11,8,0,8,0,8,8,3.0,0,8,0,8,8,3.0,3.0,,
De Graafschap,Roda JC,0-3,https://www.besoccer.com/match/graafschap/roda-jc/20222637,2022,9,eerste_divisie,20,15,2,0,3,18,0,0,0,8,0,24,0.0,0,0,8,0,24,3,24,8,0,0,24,0,9.0,8,0,0,24,0,0.0,9.0,,
ADO Den Haag,Jong Ajax,2-0,https://www.besoccer.com/match/ado-den-haag/jong-ajax/20222638,2022,9,eerste_divisie,20,15,0,2,0,4,24,8,0,0,16,0,9.0,8,0,0,16,0,16,0,0,0,8,0,16,0.0,0,0,8,0,16,9.0,0.0,,
VVV Venlo,NAC Breda,2-2,https://www.besoccer.com/match/vvv/nac-breda/20222639,2022,9,eerste_divisie,20,15,1,2,2,13,8,0,8,0,16,16,3.0,0,8,0,16,16,7,8,0,8,0,16,16,3.0,0,8,0,16,16,3.0,3.0,,
Jong AZ,Almere City,2-1,https://www.besoccer.com/match/az-alkmaar-sub23/almere-city/20222640,2022,9,eerste_divisie,20,15,0,2,1,5,24,8,0,0,16,8,9.0,8,0,0,16,8,15,0,0,0,8,8,16,0.0,0,0,8,8,16,9.0,0.0,,
Jong Utrecht,MVV Maastricht,0-1,https://www.besoccer.com/match/jong-utrecht/mvv/20222641,2022,9,eerste_divisie,20,15,2,0,1,20,0,0,0,8,0,8,0.0,0,0,8,0,8,2,24,8,0,0,8,0,9.0,8,0,0,8,0,0.0,9.0,,
