Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Monaco,Nantes,1-1,https://www.besoccer.com/match/monaco/nantes/202215483,2022,2,ligue_1,20,13,1,1,1,6,1,0,1,0,1,1,1.0,0,1,0,1,1,9,1,0,1,0,1,1,1.0,0,1,0,1,1,1.0,1.0,,
Olympique Lyonnais,Stade Brestois,1-1,https://www.besoccer.com/match/olympique-lyonnais/stade-brestois-29/202215480,2022,2,ligue_1,20,13,1,1,1,14,1,0,1,0,1,1,1.0,0,1,0,1,1,11,1,0,1,0,1,1,1.0,0,1,0,1,1,1.0,1.0,,
Troyes,PSG,1-2,https://www.besoccer.com/match/troyes/paris-saint-germain-fc/202215490,2022,2,ligue_1,20,13,2,1,2,19,0,0,0,1,1,2,0.0,0,0,1,1,2,3,3,1,0,0,2,1,3.0,1,0,0,2,1,0.0,3.0,,
Stade Rennais,Lens,1-1,https://www.besoccer.com/match/stade-rennes/lens/202215487,2022,2,ligue_1,20,13,1,1,1,15,1,0,1,0,1,1,1.0,0,1,0,1,1,10,1,0,1,0,1,1,1.0,0,1,0,1,1,1.0,1.0,,
Girondins Bordeaux,Clermont,0-2,https://www.besoccer.com/match/bordeaux/clermont-foot/202215478,2022,2,ligue_1,20,13,2,0,2,18,0,0,0,1,0,2,0.0,0,0,1,0,2,4,3,1,0,0,2,0,3.0,1,0,0,2,0,0.0,3.0,,
Nice,Stade de Reims,0-0,https://www.besoccer.com/match/nice/stade-reims/202215486,2022,2,ligue_1,20,13,1,0,0,8,1,0,1,0,0,0,1.0,0,1,0,0,0,12,1,0,1,0,0,0,1.0,0,1,0,0,0,1.0,1.0,,
Saint-Étienne,Lorient,1-1,https://www.besoccer.com/match/saint-etienne/lorient/202215488,2022,2,ligue_1,20,13,1,1,1,5,1,0,1,0,1,1,1.0,0,1,0,1,1,7,1,0,1,0,1,1,1.0,0,1,0,1,1,1.0,1.0,,
Strasbourg,Angers SCO,0-2,https://www.besoccer.com/match/strasbourg/angers-sco/202215489,2022,2,ligue_1,20,13,2,0,2,20,0,0,0,1,0,2,0.0,0,0,1,0,2,2,3,1,0,0,2,0,3.0,1,0,0,2,0,0.0,3.0,,
Metz,Lille,3-3,https://www.besoccer.com/match/metz/lillestrom/202215482,2022,2,ligue_1,20,13,1,3,3,16,1,0,1,0,3,3,1.0,0,1,0,3,3,13,1,0,1,0,3,3,1.0,0,1,0,3,3,1.0,1.0,,
Montpellier,Olympique Marseille,2-3,https://www.besoccer.com/match/montpellier-hsc/olympique-marsella/202215484,2022,2,ligue_1,20,13,2,2,3,17,0,0,0,1,2,3,0.0,0,0,1,2,3,1,3,1,0,0,3,2,3.0,1,0,0,3,2,0.0,3.0,,
Monaco,Nantes,1-1,https://www.besoccer.com/match/monaco/nantes/202215483,2022,3,ligue_1,20,13,1,1,1,15,2,0,2,0,2,2,1.8,0,2,0,2,2,12,2,0,2,0,2,2,1.8,0,2,0,2,2,1.8,1.8,,
Olympique Lyonnais,Stade Brestois,1-1,https://www.besoccer.com/match/olympique-lyonnais/stade-brestois-29/202215480,2022,3,ligue_1,20,13,1,1,1,7,2,0,2,0,2,2,1.8,0,2,0,2,2,10,2,0,2,0,2,2,1.8,0,2,0,2,2,1.8,1.8,,
Troyes,PSG,1-2,https://www.besoccer.com/match/troyes/paris-saint-germain-fc/202215490,2022,3,ligue_1,20,13,2,1,2,19,0,0,0,2,2,4,0.0,0,0,2,2,4,3,6,2,0,0,4,2,5.4,2,0,0,4,2,0.0,5.4,,
Stade Rennais,Lens,1-1,https://www.besoccer.com/match/stade-rennes/lens/202215487,2022,3,ligue_1,20,13,1,1,1,6,2,0,2,0,2,2,1.8,0,2,0,2,2,11,2,0,2,0,2,2,1.8,0,2,0,2,2,1.8,1.8,,
Girondins Bordeaux,Clermont,0-2,https://www.besoccer.com/match/bordeaux/clermont-foot/202215478,2022,3,ligue_1,20,13,2,0,2,18,0,0,0,2,0,4,0.0,0,0,2,0,4,4,6,2,0,0,4,0,5.4,2,0,0,4,0,0.0,5.4,,
Nice,Stade de Reims,0-0,https://www.besoccer.com/match/nice/stade-reims/202215486,2022,3,ligue_1,20,13,1,0,0,13,2,0,2,0,0,0,1.8,0,2,0,0,0,9,2,0,2,0,0,0,1.8,0,2,0,0,0,1.8,1.8,,
Saint-Étienne,Lorient,1-1,https://www.besoccer.com/match/saint-etienne/lorient/202215488,2022,3,ligue_1,20,13,1,1,1,16,2,0,2,0,2,2,1.8,0,2,0,2,2,14,2,0,2,0,2,2,1.8,0,2,0,2,2,1.8,1.8,,
Strasbourg,Angers SCO,0-2,https://www.besoccer.com/match/strasbourg/angers-sco/202215489,2022,3,ligue_1,20,13,2,0,2,20,0,0,0,2,0,4,0.0,0,0,2,0,4,2,6,2,0,0,4,0,5.4,2,0,0,4,0,0.0,5.4,,
Metz,Lille,3-3,https://www.besoccer.com/match/metz/lillestrom/202215482,2022,3,ligue_1,20,13,1,3,3,5,2,0,2,0,6,6,1.8,0,2,0,6,6,8,2,0,2,0,6,6,1.8,0,2,0,6,6,1.8,1.8,,
Montpellier,Olympique Marseille,2-3,https://www.besoccer.com/match/montpellier-hsc/olympique-marsella/202215484,2022,3,ligue_1,20,13,2,2,3,17,0,0,0,2,4,6,0.0,0,0,2,4,6,1,6,2,0,0,6,4,5.4,2,0,0,6,4,0.0,5.4,,
Monaco,Nantes,1-1,https://www.besoccer.com/match/monaco/nantes/202215483,2022,4,ligue_1,20,13,1,1,1,6,3,0,3,0,3,3,2.4,0,3,0,3,3,9,3,0,3,0,3,3,2.4,0,3,0,3,3,2.4,2.4,,
Olympique Lyonnais,Stade Brestois,1-1,https://www.besoccer.com/match/olympique-lyonnais/stade-brestois-29/202215480,2022,4,ligue_1,20,13,1,1,1,14,3,0,3,0,3,3,2.4,0,3,0,3,3,11,3,0,3,0,3,3,2.4,0,3,0,3,3,2.4,2.4,,
Troyes,PSG,1-2,https://www.besoccer.com/match/troyes/paris-saint-germain-fc/202215490,2022,4,ligue_1,20,13,2,1,2,19,0,0,0,3,3,6,0.0,0,0,3,3,6,3,9,3,0,0,6,3,7.2,3,0,0,6,3,0.0,7.2,,
Stade Rennais,Lens,1-1,https://www.besoccer.com/match/stade-rennes/lens/202215487,2022,4,ligue_1,20,13,1,1,1,15,3,0,3,0,3,3,2.4,0,3,0,3,3,10,3,0,3,0,3,3,2.4,0,3,0,3,3,2.4,2.4,,
Girondins Bordeaux,Clermont,0-2,https://www.besoccer.com/match/bordeaux/clermont-foot/202215478,2022,4,ligue_1,20,13,2,0,2,18,0,0,0,3,0,6,0.0,0,0,3,0,6,4,9,3,0,0,6,0,7.2,3,0,0,6,0,0.0,7.2,,
Nice,Stade de Reims,0-0,https://www.besoccer.com/match/nice/stade-reims/202215486,2022,4,ligue_1,20,13,1,0,0,8,3,0,3,0,0,0,2.4,0,3,0,0,0,12,3,0,3,0,0,0,2.4,0,3,0,0,0,2.4,2.4,,
Saint-Étienne,Lorient,1-1,https://www.besoccer.com/match/saint-etienne/lorient/202215488,2022,4,ligue_1,20,13,1,1,1,5,3,0,3,0,3,3,2.4,0,3,0,3,3,7,3,0,3,0,3,3,2.4,0,3,0,3,3,2.4,2.4,,
Strasbourg,Angers SCO,0-2,https://www.besoccer.com/match/strasbourg/angers-sco/202215489,2022,4,ligue_1,20,13,2,0,2,20,0,0,0,3,0,6,0.0,0,0,3,0,6,2,9,3,0,0,6,0,7.2,3,0,0,6,0,0.0,7.2,,
Metz,Lille,3-3,https://www.besoccer.com/match/metz/lillestrom/202215482,2022,4,ligue_1,20,13,1,3,3,16,3,0,3,0,9,9,2.4,0,3,0,9,9,13,3,0,3,0,9,9,2.4,0,3,0,9,9,2.4,2.4,,
Montpellier,Olympique Marseille,2-3,https://www.besoccer.com/match/montpellier-hsc/olympique-marsella/202215484,2022,4,ligue_1,20,13,2,2,3,17,0,0,0,3,6,9,0.0,0,0,3,6,9,1,9,3,0,0,9,6,7.2,3,0,0,9,6,0.0,7.2,,
Monaco,Nantes,1-1,https://www.besoccer.com/match/monaco/nantes/202215483,2022,5,ligue_1,20,13,1,1,1,15,4,0,4,0,4,4,2.8,0,4,0,4,4,12,4,0,4,0,4,4,2.8,0,4,0,4,4,2.8,2.8,,
Olympique Lyonnais,Stade Brestois,1-1,https://www.besoccer.com/match/olympique-lyonnais/stade-brestois-29/202215480,2022,5,ligue_1,20,13,1,1,1,7,4,0,4,0,4,4,2.8,0,4,0,4,4,10,4,0,4,0,4,4,2.8,0,4,0,4,4,2.8,2.8,,
Troyes,PSG,1-2,https://www.besoccer.com/match/troyes/paris-saint-germain-fc/202215490,2022,5,ligue_1,20,13,2,1,2,19,0,0,0,4,4,8,0.0,0,0,4,4,8,3,12,4,0,0,8,4,8.4,4,0,0,8,4,0.0,8.4,,
Stade Rennais,Lens,1-1,https://www.besoccer.com/match/stade-rennes/lens/202215487,2022,5,ligue_1,20,13,1,1,1,6,4,0,4,0,4,4,2.8,0,4,0,4,4,11,4,0,4,0,4,4,2.8,0,4,0,4,4,2.8,2.8,,
Girondins Bordeaux,Clermont,0-2,https://www.besoccer.com/match/bordeaux/clermont-foot/202215478,2022,5,ligue_1,20,13,2,0,2,18,0,0,0,4,0,8,0.0,0,0,4,0,8,4,12,4,0,0,8,0,8.4,4,0,0,8,0,0.0,8.4,,
Nice,Stade de Reims,0-0,https://www.besoccer.com/match/nice/stade-reims/202215486,2022,5,ligue_1,20,13,1,0,0,13,4,0,4,0,0,0,2.8,0,4,0,0,0,9,4,0,4,0,0,0,2.8,0,4,0,0,0,2.8,2.8,,
Saint-Étienne,Lorient,1-1,https://www.besoccer.com/match/saint-etienne/lorient/202215488,2022,5,ligue_1,20,13,1,1,1,16,4,0,4,0,4,4,2.8,0,4,0,4,4,14,4,0,4,0,4,4,2.8,0,4,0,4,4,2.8,2.8,,
Strasbourg,Angers SCO,0-2,https://www.besoccer.com/match/strasbourg/angers-sco/202215489,2022,5,ligue_1,20,13,2,0,2,20,0,0,0,4,0,8,0.0,0,0,4,0,8,2,12,4,0,0,8,0,8.4,4,0,0,8,0,0.0,8.4,,
Metz,Lille,3-3,https://www.besoccer.com/match/metz/lillestrom/202215482,2022,5,ligue_1,20,13,1,3,3,5,4,0,4,0,12,12,2.8,0,4,0,12,12,8,4,0,4,0,12,12,2.8,0,4,0,12,12,2.8,2.8,,
Montpellier,Olympique Marseille,2-3,https://www.besoccer.com/match/montpellier-hsc/olympique-marsella/202215484,2022,5,ligue_1,20,13,2,2,3,17,0,0,0,4,8,12,0.0,0,0,4,8,12,1,12,4,0,0,12,8,8.4,4,0,0,12,8,0.0,8.4,,
Monaco,Nantes,1-1,https://www.besoccer.com/match/monaco/nantes/202215483,2022,6,ligue_1,20,13,1,1,1,6,5,0,5,0,5,5,3.0,0,5,0,5,5,9,5,0,5,0,5,5,3.0,0,5,0,5,5,3.0,3.0,,
Olympique Lyonnais,Stade Brestois,1-1,https://www.besoccer.com/match/olympique-lyonnais/stade-brestois-29/202215480,2022,6,ligue_1,20,13,1,1,1,14,5,0,5,0,5,5,3.0,0,5,0,5,5,11,5,0,5,0,5,5,3.0,0,5,0,5,5,3.0,3.0,,
Troyes,PSG,1-2,https://www.besoccer.com/match/troyes/paris-saint-germain-fc/202215490,2022,6,ligue_1,20,13,2,1,2,19,0,0,0,5,5,10,0.0,0,0,5,5,10,3,15,5,0,0,10,5,9.0,5,0,0,10,5,0.0,9.0,,
Stade Rennais,Lens,1-1,https://www.besoccer.com/match/stade-rennes/lens/202215487,2022,6,ligue_1,20,13,1,1,1,15,5,0,5,0,5,5,3.0,0,5,0,5,5,10,5,0,5,0,5,5,3.0,0,5,0,5,5,3.0,3.0,,
Girondins Bordeaux,Clermont,0-2,https://www.besoccer.com/match/bordeaux/clermont-foot/202215478,2022,6,ligue_1,20,13,2,0,2,18,0,0,0,5,0,10,0.0,0,0,5,0,10,4,15,5,0,0,10,0,9.0,5,0,0,10,0,0.0,9.0,,
Nice,Stade de Reims,0-0,https://www.besoccer.com/match/nice/stade-reims/202215486,2022,6,ligue_1,20,13,1,0,0,8,5,0,5,0,0,0,3.0,0,5,0,0,0,12,5,0,5,0,0,0,3.0,0,5,0,0,0,3.0,3.0,,
Saint-Étienne,Lorient,1-1,https://www.besoccer.com/match/saint-etienne/lorient/202215488,2022,6,ligue_1,20,13,1,1,1,5,5,0,5,0,5,5,3.0,0,5,0,5,5,7,5,0,5,0,5,5,3.0,0,5,0,5,5,3.0,3.0,,
Strasbourg,Angers SCO,0-2,https://www.besoccer.com/match/strasbourg/angers-sco/202215489,2022,6,ligue_1,20,13,2,0,2,20,0,0,0,5,0,10,0.0,0,0,5,0,10,2,15,5,0,0,10,0,9.0,5,0,0,10,0,0.0,9.0,,
Metz,Lille,3-3,https://www.besoccer.com/match/metz/lillestrom/202215482,2022,6,ligue_1,20,13,1,3,3,16,5,0,5,0,15,15,3.0,0,5,0,15,15,13,5,0,5,0,15,15,3.0,0,5,0,15,15,3.0,3.0,,
Montpellier,Olympique Marseille,2-3,https://www.besoccer.com/match/montpellier-hsc/olympique-marsella/202215484,2022,6,ligue_1,20,13,2,2,3,17,0,0,0,5,10,15,0.0,0,0,5,10,15,1,15,5,0,0,15,10,9.0,5,0,0,15,10,0.0,9.0,,
Monaco,Nantes,1-1,https://www.besoccer.com/match/monaco/nantes/202215483,2022,7,ligue_1,20,13,1,1,1,15,6,0,6,0,6,6,3.0,0,6,0,6,6,12,6,0,6,0,6,6,3.0,0,6,0,6,6,3.0,3.0,,
Olympique Lyonnais,Stade Brestois,1-1,https://www.besoccer.com/match/olympique-lyonnais/stade-brestois-29/202215480,2022,7,ligue_1,20,13,1,1,1,7,6,0,6,0,6,6,3.0,0,6,0,6,6,10,6,0,6,0,6,6,3.0,0,6,0,6,6,3.0,3.0,,
Troyes,PSG,1-2,https://www.besoccer.com/match/troyes/paris-saint-germain-fc/202215490,2022,7,ligue_1,20,13,2,1,2,19,0,0,0,6,6,12,0.0,0,0,6,6,12,3,18,6,0,0,12,6,9.0,6,0,0,12,6,0.0,9.0,,
Stade Rennais,Lens,1-1,https://www.besoccer.com/match/stade-rennes/lens/202215487,2022,7,ligue_1,20,13,1,1,1,6,6,0,6,0,6,6,3.0,0,6,0,6,6,11,6,0,6,0,6,6,3.0,0,6,0,6,6,3.0,3.0,,
Girondins Bordeaux,Clermont,0-2,https://www.besoccer.com/match/bordeaux/clermont-foot/202215478,2022,7,ligue_1,20,13,2,0,2,18,0,0,0,6,0,12,0.0,0,0,6,0,12,4,18,6,0,0,12,0,9.0,6,0,0,12,0,0.0,9.0,,
Nice,Stade de Reims,0-0,https://www.besoccer.com/match/nice/stade-reims/202215486,2022,7,ligue_1,20,13,1,0,0,13,6,0,6,0,0,0,3.0,0,6,0,0,0,9,6,0,6,0,0,0,3.0,0,6,0,0,0,3.0,3.0,,
Saint-Étienne,Lorient,1-1,https://www.besoccer.com/match/saint-etienne/lorient/202215488,2022,7,ligue_1,20,13,1,1,1,16,6,0,6,0,6,6,3.0,0,6,0,6,6,14,6,0,6,0,6,6,3.0,0,6,0,6,6,3.0,3.0,,
Strasbourg,Angers SCO,0-2,https://www.besoccer.com/match/strasbourg/angers-sco/202215489,2022,7,ligue_1,20,13,2,0,2,20,0,0,0,6,0,12,0.0,0,0,6,0,12,2,18,6,0,0,12,0,9.0,6,0,0,12,0,0.0,9.0,,
Metz,Lille,3-3,https://www.besoccer.com/match/metz/lillestrom/202215482,2022,7,ligue_1,20,13,1,3,3,5,6,0,6,0,18,18,3.0,0,6,0,18,18,8,6,0,6,0,18,18,3.0,0,6,0,18,18,3.0,3.0,,
Montpellier,Olympique Marseille,2-3,https://www.besoccer.com/match/montpellier-hsc/olympique-marsella/202215484,2022,7,ligue_1,20,13,2,2,3,17,0,0,0,6,12,18,0.0,0,0,6,12,18,1,18,6,0,0,18,12,9.0,6,0,0,18,12,0.0,9.0,,
Monaco,Nantes,1-1,https://www.besoccer.com/match/monaco/nantes/202215483,2022,8,ligue_1,20,13,1,1,1,6,7,0,7,0,7,7,3.0,0,7,0,7,7,9,7,0,7,0,7,7,3.0,0,7,0,7,7,3.0,3.0,,
Olympique Lyonnais,Stade Brestois,1-1,https://www.besoccer.com/match/olympique-lyonnais/stade-brestois-29/202215480,2022,8,ligue_1,20,13,1,1,1,14,7,0,7,0,7,7,3.0,0,7,0,7,7,11,7,0,7,0,7,7,3.0,0,7,0,7,7,3.0,3.0,,
Troyes,PSG,1-2,https://www.besoccer.com/match/troyes/paris-saint-germain-fc/202215490,2022,8,ligue_1,20,13,2,1,2,19,0,0,0,7,7,14,0.0,0,0,7,7,14,3,21,7,0,0,14,7,9.0,7,0,0,14,7,0.0,9.0,,
Stade Rennais,Lens,1-1,https://www.besoccer.com/match/stade-rennes/lens/202215487,2022,8,ligue_1,20,13,1,1,1,15,7,0,7,0,7,7,3.0,0,7,0,7,7,10,7,0,7,0,7,7,3.0,0,7,0,7,7,3.0,3.0,,
Girondins Bordeaux,Clermont,0-2,https://www.besoccer.com/match/bordeaux/clermont-foot/202215478,2022,8,ligue_1,20,13,2,0,2,18,0,0,0,7,0,14,0.0,0,0,7,0,14,4,21,7,0,0,14,0,9.0,7,0,0,14,0,0.0,9.0,,
Nice,Stade de Reims,0-0,https://www.besoccer.com/match/nice/stade-reims/202215486,2022,8,ligue_1,20,13,1,0,0,8,7,0,7,0,0,0,3.0,0,7,0,0,0,12,7,0,7,0,0,0,3.0,0,7,0,0,0,3.0,3.0,,
Saint-Étienne,Lorient,1-1,https://www.besoccer.com/match/saint-etienne/lorient/202215488,2022,8,ligue_1,20,13,1,1,1,5,7,0,7,0,7,7,3.0,0,7,0,7,7,7,7,0,7,0,7,7,3.0,0,7,0,7,7,3.0,3.0,,
Strasbourg,Angers SCO,0-2,https://www.besoccer.com/match/strasbourg/angers-sco/202215489,2022,8,ligue_1,20,13,2,0,2,20,0,0,0,7,0,14,0.0,0,0,7,0,14,2,21,7,0,0,14,0,9.0,7,0,0,14,0,0.0,9.0,,
Metz,Lille,3-3,https://www.besoccer.com/match/metz/lillestrom/202215482,2022,8,ligue_1,20,13,1,3,3,16,7,0,7,0,21,21,3.0,0,7,0,21,21,13,7,0,7,0,21,21,3.0,0,7,0,21,21,3.0,3.0,,
Montpellier,Olympique Marseille,2-3,https://www.besoccer.com/match/montpellier-hsc/olympique-marsella/202215484,2022,8,ligue_1,20,13,2,2,3,17,0,0,0,7,14,21,0.0,0,0,7,14,21,1,21,7,0,0,21,14,9.0,7,0,0,21,14,0.0,9.0,,
Monaco,Nantes,1-1,https://www.besoccer.com/match/monaco/nantes/202215483,2022,9,ligue_1,20,13,1,1,1,15,8,0,8,0,8,8,3.0,0,8,0,8,8,12,8,0,8,0,8,8,3.0,0,8,0,8,8,3.0,3.0,,
Olympique Lyonnais,Stade Brestois,1-1,https://www.besoccer.com/match/olympique-lyonnais/stade-brestois-29/202215480,2022,9,ligue_1,20,13,1,1,1,7,8,0,8,0,8,8,3.0,0,8,0,8,8,10,8,0,8,0,8,8,3.0,0,8,0,8,8,3.0,3.0,,
Troyes,PSG,1-2,https://www.besoccer.com/match/troyes/paris-saint-germain-fc/202215490,2022,9,ligue_1,20,13,2,1,2,19,0,0,0,8,8,16,0.0,0,0,8,8,16,3,24,8,0,0,16,8,9.0,8,0,0,16,8,0.0,9.0,,
Stade Rennais,Lens,1-1,https://www.besoccer.com/match/stade-rennes/lens/202215487,2022,9,ligue_1,20,13,1,1,1,6,8,0,8,0,8,8,3.0,0,8,0,8,8,11,8,0,8,0,8,8,3.0,0,8,0,8,8,3.0,3.0,,
Girondins Bordeaux,Clermont,0-2,https://www.besoccer.com/match/bordeaux/clermont-foot/202215478,2022,9,ligue_1,20,13,2,0,2,18,0,0,0,8,0,16,0.0,0,0,8,0,16,4,24,8,0,0,16,0,9.0,8,0,0,16,0,0.0,9.0,,
Nice,Stade de Reims,0-0,https://www.besoccer.com/match/nice/stade-reims/202215486,2022,9,ligue_1,20,13,1,0,0,13,8,0,8,0,0,0,3.0,0,8,0,0,0,9,8,0,8,0,0,0,3.0,0,8,0,0,0,3.0,3.0,,
Saint-Étienne,Lorient,1-1,https://www.besoccer.com/match/saint-etienne/lorient/202215488,2022,9,ligue_1,20,13,1,1,1,16,8,0,8,0,8,8,3.0,0,8,0,8,8,14,8,0,8,0,8,8,3.0,0,8,0,8,8,3.0,3.0,,
Strasbourg,Angers SCO,0-2,https://www.besoccer.com/match/strasbourg/angers-sco/202215489,2022,9,ligue_1,20,13,2,0,2,20,0,0,0,8,0,16,0.0,0,0,8,0,16,2,24,8,0,0,16,0,9.0,8,0,0,16,0,0.0,9.0,,
Metz,Lille,3-3,https://www.besoccer.com/match/metz/lillestrom/202215482,2022,9,ligue_1,20,13,1,3,3,5,8,0,8,0,24,24,3.0,0,8,0,24,24,8,8,0,8,0,24,24,3.0,0,8,0,24,24,3.0,3.0,,
Montpellier,Olympique Marseille,2-3,https://www.besoccer.com/match/montpellier-hsc/olympique-marsella/202215484,2022,9,ligue_1,20,13,2,2,3,17,0,0,0,8,16,24,0.0,0,0,8,16,24,1,24,8,0,0,24,16,9.0,8,0,0,24,16,0.0,9.0,,
Monaco,Nantes,1-1,https://www.besoccer.com/match/monaco/nantes/202215483,2022,10,ligue_1,20,13,1,1,1,6,9,0,9,0,9,9,3.0,0,9,0,9,9,9,9,0,9,0,9,9,3.0,0,9,0,9,9,3.0,3.0,,
Olympique Lyonnais,Stade Brestois,1-1,https://www.besoccer.com/match/olympique-lyonnais/stade-brestois-29/202215480,2022,10,ligue_1,20,13,1,1,1,14,9,0,9,0,9,9,3.0,0,9,0,9,9,11,9,0,9,0,9,9,3.0,0,9,0,9,9,3.0,3.0,,
Troyes,PSG,1-2,https://www.besoccer.com/match/troyes/paris-saint-germain-fc/202215490,2022,10,ligue_1,20,13,2,1,2,19,0,0,0,9,9,18,0.0,0,0,9,9,18,3,27,9,0,0,18,9,9.0,9,0,0,18,9,0.0,9.0,,
Stade Rennais,Lens,1-1,https://www.besoccer.com/match/stade-rennes/lens/202215487,2022,10,ligue_1,20,13,1,1,1,15,9,0,9,0,9,9,3.0,0,9,0,9,9,10,9,0,9,0,9,9,3.0,0,9,0,9,9,3.0,3.0,,
Girondins Bordeaux,Clermont,0-2,https://www.besoccer.com/match/bordeaux/clermont-foot/202215478,2022,10,ligue_1,20,13,2,0,2,18,0,0,0,9,0,18,0.0,0,0,9,0,18,4,27,9,0,0,18,0,9.0,9,0,0,18,0,0.0,9.0,,
Nice,Stade de Reims,0-0,https://www.besoccer.com/match/nice/stade-reims/202215486,2022,10,ligue_1,20,13,1,0,0,8,9,0,9,0,0,0,3.0,0,9,0,0,0,12,9,0,9,0,0,0,3.0,0,9,0,0,0,3.0,3.0,,
Saint-Étienne,Lorient,1-1,https://www.besoccer.com/match/saint-etienne/lorient/202215488,2022,10,ligue_1,20,13,1,1,1,5,9,0,9,0,9,9,3.0,0,9,0,9,9,7,9,0,9,0,9,9,3.0,0,9,0,9,9,3.0,3.0,,
Strasbourg,Angers SCO,0-2,https://www.besoccer.com/match/strasbourg/angers-sco/202215489,2022,10,ligue_1,20,13,2,0,2,20,0,0,0,9,0,18,0.0,0,0,9,0,18,2,27,9,0,0,18,0,9.0,9,0,0,18,0,0.0,9.0,,
Metz,Lille,3-3,https://www.besoccer.com/match/metz/lillestrom/202215482,2022,10,ligue_1,20,13,1,3,3,16,9,0,9,0,27,27,3.0,0,9,0,27,27,13,9,0,9,0,27,27,3.0,0,9,0,27,27,3.0,3.0,,
